nnumr_log,elpl_hours,node_hours_log,mszl_specified,mszl_gib_log,submit_hour,submit_dow,freq_req,label,adt,__source_file
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,10.0,2.0,2000,1,2021-12-29 10:56:23+00:00,21_12.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,1.0,2.833213344056216,4.0,3.0,2000,1,2021-12-30 04:43:24+00:00,21_12.parquet
0.6931471805599453,16.0,2.833213344056216,0.0,0.0,6.0,3.0,2000,1,2021-12-30 06:03:14+00:00,21_12.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,6.0,4.0,2000,1,2021-12-31 06:11:57+00:00,21_12.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,21.0,5.0,2000,1,2022-01-01 21:36:58+00:00,22_01.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,2.0,6.0,2000,1,2022-01-02 02:02:35+00:00,22_01.parquet
3.4965075614664802,24.0,6.645090969505644,0.0,0.0,14.0,0.0,2000,1,2022-01-03 14:39:35+00:00,22_01.parquet
0.6931471805599453,0.25,0.22314355131420976,0.0,0.0,13.0,3.0,2000,1,2022-01-06 13:56:12+00:00,22_01.parquet
0.6931471805599453,0.25,0.22314355131420976,0.0,0.0,21.0,3.0,2000,1,2022-01-06 21:43:11+00:00,22_01.parquet
0.6931471805599453,0.5,0.4054651081081644,1.0,3.367295829986474,6.0,6.0,2200,1,2022-01-09 06:06:28+00:00,22_01.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,1.0,3.367295829986474,0.0,0.0,2200,1,2022-01-10 00:08:47+00:00,22_01.parquet
5.955837369464831,2.0,6.647688373563329,0.0,0.0,1.0,1.0,2000,1,2022-01-11 01:40:22+00:00,22_01.parquet
2.833213344056216,6.0,4.574710978503383,0.0,0.0,16.0,1.0,2000,1,2022-01-11 16:24:56+00:00,22_01.parquet
0.6931471805599453,0.5333333333333333,0.4274440148269396,0.0,0.0,9.0,2.0,2000,1,2022-01-12 09:18:36+00:00,22_01.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,1.0,0.6931471805599453,8.0,3.0,2200,1,2022-01-13 08:57:05+00:00,22_01.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,1.0986122886681098,12.0,3.0,2200,1,2022-01-13 12:59:47+00:00,22_01.parquet
3.044522437723423,0.5,2.3978952727983707,1.0,3.367295829986474,10.0,4.0,2200,1,2022-01-14 10:34:00+00:00,22_01.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,2.833213344056216,22.0,4.0,2200,1,2022-01-14 22:39:06+00:00,22_01.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,1.0,3.367295829986474,0.0,6.0,2200,1,2022-01-16 00:22:19+00:00,22_01.parquet
2.5649493574615367,23.0,5.6240175061873385,0.0,0.0,6.0,6.0,2000,1,2022-01-16 06:52:08+00:00,22_01.parquet
2.5649493574615367,4.0,3.8918202981106265,0.0,0.0,16.0,6.0,2000,1,2022-01-16 16:49:30+00:00,22_01.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,3.367295829986474,10.0,0.0,2200,1,2022-01-17 10:46:44+00:00,22_01.parquet
2.833213344056216,0.16666666666666666,1.2992829841302609,0.0,0.0,17.0,4.0,2000,1,2022-01-21 17:44:25+00:00,22_01.parquet
2.833213344056216,0.16666666666666666,1.2992829841302609,0.0,0.0,17.0,4.0,2000,1,2022-01-21 17:45:49+00:00,22_01.parquet
2.5649493574615367,0.016666666666666666,0.18232155679395465,0.0,0.0,7.0,6.0,2000,1,2022-01-23 07:17:39+00:00,22_01.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,0.0,0.0,13.0,0.0,2000,1,2022-01-24 13:41:04+00:00,22_01.parquet
2.1972245773362196,1.0,2.1972245773362196,0.0,0.0,8.0,1.0,2000,1,2022-01-25 08:02:25+00:00,22_01.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,0.0,0.0,4.0,2.0,2000,1,2022-01-26 04:00:49+00:00,22_01.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,13.0,2.0,2000,1,2022-01-26 13:39:04+00:00,22_01.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,2.0,5.0,2000,1,2022-01-29 02:36:10+00:00,22_01.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,9.0,5.0,2000,1,2022-01-29 09:54:11+00:00,22_01.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,5.0,0.0,2000,1,2022-01-31 05:13:19+00:00,22_01.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,16.0,0.0,2000,1,2022-01-31 16:23:33+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,20.0,0.0,2000,1,2022-01-31 20:04:27+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,20.0,0.0,2000,1,2022-01-31 20:40:06+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,22.0,0.0,2000,1,2022-01-31 22:53:30+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,23.0,0.0,2000,1,2022-01-31 23:23:39+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.0,1.0,2000,1,2022-02-01 00:03:24+00:00,22_02.parquet
2.1972245773362196,5.0,3.713572066704308,0.0,0.0,0.0,4.0,2000,1,2022-02-04 00:01:18+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,15.0,5.0,2000,1,2022-02-05 15:23:26+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,20.0,0.0,2000,1,2022-02-07 20:10:50+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,23.0,0.0,2000,1,2022-02-07 23:41:43+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.0,1.0,2000,1,2022-02-08 00:04:19+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,1.0,1.0,2000,1,2022-02-08 01:53:57+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,3.0,1.0,2000,1,2022-02-08 03:40:14+00:00,22_02.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,0.6931471805599453,19.0,0.0,2200,1,2022-02-14 19:59:20+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,12.0,3.0,2000,1,2022-02-17 12:36:12+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,21.0,4.0,2000,1,2022-02-18 21:39:41+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,5.0,5.0,2000,1,2022-02-19 05:44:52+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,3.0,0.0,2000,1,2022-02-21 03:56:22+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,10.0,0.0,2000,1,2022-02-21 10:24:25+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,15.0,0.0,2000,1,2022-02-21 15:25:54+00:00,22_02.parquet
0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,18.0,0.0,2000,1,2022-02-21 18:46:45+00:00,22_02.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,3.367295829986474,6.0,2.0,2200,1,2022-02-23 06:16:24+00:00,22_02.parquet
1.9459101490553132,10.0,4.110873864173311,0.0,0.0,0.0,4.0,2000,1,2022-02-25 00:15:51+00:00,22_02.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,0.0,0.0,2.0,5.0,2000,1,2022-02-26 02:03:44+00:00,22_02.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,1.0,3.367295829986474,20.0,6.0,2200,1,2022-02-27 20:07:59+00:00,22_02.parquet
6.3578422665081,0.6666666666666666,5.953243334287785,0.0,0.0,2.0,2.0,2200,1,2022-03-02 02:24:42+00:00,22_03.parquet
0.6931471805599453,3.0,1.3862943611198906,0.0,0.0,8.0,0.0,2000,1,2022-03-07 08:15:56+00:00,22_03.parquet
3.295836866004329,48.0,7.130098510125578,0.0,0.0,6.0,2.0,2000,1,2022-03-09 06:36:55+00:00,22_03.parquet
3.8918202981106265,1.0,3.8918202981106265,0.0,0.0,5.0,6.0,2000,1,2022-03-13 05:15:08+00:00,22_03.parquet
1.0986122886681098,5.0,2.3978952727983707,0.0,0.0,13.0,6.0,2000,1,2022-03-13 13:10:07+00:00,22_03.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,0.0,0.0,10.0,0.0,2000,1,2022-03-14 10:22:01+00:00,22_03.parquet
0.6931471805599453,0.6666666666666666,0.5108256237659907,0.0,0.0,13.0,0.0,2000,1,2022-03-14 13:08:25+00:00,22_03.parquet
2.1972245773362196,40.0,5.771441123130016,0.0,0.0,12.0,3.0,2000,1,2022-03-17 12:40:26+00:00,22_03.parquet
2.5649493574615367,6.0,4.290459441148391,0.0,0.0,14.0,4.0,2000,1,2022-03-18 14:59:32+00:00,22_03.parquet
0.6931471805599453,2.0,1.0986122886681098,0.0,0.0,8.0,2.0,2000,1,2022-03-23 08:32:01+00:00,22_03.parquet
3.8918202981106265,3.0,4.976733742420574,0.0,0.0,21.0,4.0,2000,1,2022-03-25 21:02:07+00:00,22_03.parquet
0.6931471805599453,3.0,1.3862943611198906,0.0,0.0,16.0,5.0,2000,1,2022-03-26 16:27:23+00:00,22_03.parquet
2.1972245773362196,1.0,2.1972245773362196,0.0,0.0,16.0,6.0,2000,1,2022-03-27 16:22:38+00:00,22_03.parquet
0.6931471805599453,5.0,1.791759469228055,0.0,0.0,17.0,1.0,2000,1,2022-03-29 17:26:17+00:00,22_03.parquet
0.6931471805599453,2.0,1.0986122886681098,0.0,0.0,14.0,6.0,2000,1,2022-04-03 14:28:26+00:00,22_04.parquet
3.6109179126442243,0.03,0.7323678937132266,1.0,3.367295829986474,18.0,6.0,2000,1,2022-04-03 18:00:47+00:00,22_04.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,2.833213344056216,9.0,0.0,2200,1,2022-04-11 09:34:20+00:00,22_04.parquet
0.6931471805599453,24.0,3.2188758248682006,0.0,0.0,5.0,6.0,2000,1,2022-04-17 05:00:37+00:00,22_04.parquet
6.8679744089702925,24.0,10.045030516645731,0.0,0.0,14.0,0.0,2000,1,2022-04-18 14:14:17+00:00,22_04.parquet
0.6931471805599453,0.3333333333333333,0.2876820724517809,1.0,3.367295829986474,21.0,2.0,2200,1,2022-04-20 21:52:29+00:00,22_04.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,23.0,0.0,2000,1,2022-05-02 23:37:40+00:00,22_05.parquet
3.8918202981106265,24.0,7.050122520269059,0.0,0.0,12.0,6.0,2000,1,2022-05-08 12:28:19+00:00,22_05.parquet
2.1972245773362196,1.0,2.1972245773362196,0.0,0.0,23.0,1.0,2000,1,2022-05-10 23:59:36+00:00,22_05.parquet
1.0986122886681098,24.0,3.8918202981106265,0.0,0.0,5.0,4.0,2000,1,2022-05-13 05:30:23+00:00,22_05.parquet
1.9459101490553132,0.5,1.3862943611198906,0.0,0.0,0.0,2.0,2000,0,2022-05-18 00:51:53+00:00,22_05.parquet
1.9459101490553132,0.5,1.3862943611198906,0.0,0.0,6.0,4.0,2000,0,2022-05-20 06:51:20+00:00,22_05.parquet
1.9459101490553132,0.3333333333333333,1.0986122886681098,1.0,3.367295829986474,4.0,5.0,2200,1,2022-05-21 04:26:38+00:00,22_05.parquet
1.0986122886681098,30.0,4.110873864173311,0.0,0.0,6.0,3.0,2000,1,2022-05-26 06:26:05+00:00,22_05.parquet
0.6931471805599453,24.0,3.2188758248682006,0.0,0.0,3.0,5.0,2000,1,2022-05-28 03:06:38+00:00,22_05.parquet
6.3578422665081,3.0,7.455298485683291,0.0,0.0,1.0,0.0,2200,1,2022-05-30 01:54:33+00:00,22_05.parquet
1.0986122886681098,0.6113888888888889,0.798757664972979,0.0,0.0,6.0,5.0,2000,1,2022-06-11 06:15:29+00:00,22_06.parquet
0.6931471805599453,6.0,1.9459101490553132,0.0,0.0,3.0,1.0,2000,0,2022-06-14 03:08:11+00:00,22_06.parquet
3.044522437723423,3.0,4.110873864173311,0.0,0.0,1.0,3.0,2000,1,2022-06-16 01:14:50+00:00,22_06.parquet
1.6094379124341003,4.25,2.8903717578961645,0.0,0.0,12.0,3.0,2000,1,2022-06-16 12:56:22+00:00,22_06.parquet
1.6094379124341003,4.25,2.8903717578961645,0.0,0.0,3.0,0.0,2000,1,2022-06-20 03:21:45+00:00,22_06.parquet
1.0986122886681098,24.0,3.8918202981106265,0.0,0.0,11.0,6.0,2000,1,2022-06-26 11:48:13+00:00,22_06.parquet
0.6931471805599453,24.0,3.2188758248682006,0.0,0.0,2.0,0.0,2000,1,2022-06-27 02:42:01+00:00,22_06.parquet
0.6931471805599453,20.0,3.044522437723423,0.0,0.0,7.0,4.0,2000,1,2022-07-01 07:01:31+00:00,22_07.parquet
5.081404364984463,10.0,7.3783837129967145,0.0,0.0,1.0,5.0,2200,1,2022-07-02 01:44:54+00:00,22_07.parquet
3.044522437723423,3.0,4.110873864173311,0.0,0.0,2.0,6.0,2000,1,2022-07-03 02:53:37+00:00,22_07.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,7.0,6.0,2000,1,2022-07-10 07:36:32+00:00,22_07.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,13.0,6.0,2000,1,2022-07-10 13:19:17+00:00,22_07.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,13.0,6.0,2000,1,2022-07-10 13:21:50+00:00,22_07.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,13.0,6.0,2000,1,2022-07-10 13:34:52+00:00,22_07.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,0.0,2.0,2000,1,2022-07-13 00:49:24+00:00,22_07.parquet
0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,22.0,0.0,2000,1,2022-07-18 22:59:03+00:00,22_07.parquet
1.3862943611198906,6.0,2.9444389791664403,0.0,0.0,15.0,2.0,2000,1,2022-07-20 15:23:01+00:00,22_07.parquet
1.6094379124341003,1.5,1.9459101490553132,0.0,0.0,2.0,2.0,2000,1,2022-07-27 02:20:26+00:00,22_07.parquet
0.6931471805599453,0.16666666666666666,0.15415067982725827,1.0,3.367295829986474,9.0,5.0,2000,1,2022-07-30 09:57:28+00:00,22_07.parquet
